Participant_ID,Scenario_ID,Round_Number,Start_Time,End_Time,Fixation_Duration_ms,Fixation_Count,Latency_ms,Dwell_Time_ms,Saccade_Frequency,Scan_Path_Length_px,Object_ID,Object_Label,Bounding_Box_Xmin,Bounding_Box_Ymin,Bounding_Box_Xmax,Bounding_Box_Ymax,Confidence_Score,Object_Found,Robot_Alignment_Time_ms
P02,S5,1,2025-08-11T16:00:52.072705,2025-08-11T16:00:52.072705,0,1,57.85775184631348,0,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.105924,2025-08-11T16:00:52.105924,0,2,57.85775184631348,0,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.142300,2025-08-11T16:00:52.172715,30,3,57.85775184631348,30,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.172715,2025-08-11T16:00:52.205945,33,4,57.85775184631348,63,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.205945,2025-08-11T16:00:52.249684,43,5,57.85775184631348,107,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.249684,2025-08-11T16:00:52.272836,23,6,57.85775184631348,130,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.272836,2025-08-11T16:00:52.305720,32,7,57.85775184631348,163,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.305720,2025-08-11T16:00:52.349617,43,8,57.85775184631348,207,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.349617,2025-08-11T16:00:52.372530,22,9,57.85775184631348,230,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.372530,2025-08-11T16:00:52.405698,33,10,57.85775184631348,263,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.405698,2025-08-11T16:00:52.439029,33,11,57.85775184631348,296,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.439029,2025-08-11T16:00:52.472610,33,12,57.85775184631348,330,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.472610,2025-08-11T16:00:52.505882,33,13,57.85775184631348,363,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
P02,S5,1,2025-08-11T16:00:52.505882,2025-08-11T16:00:52.540537,34,14,57.85775184631348,398,0,0,41,cup,411.8498,553.9392,510.7688,661.6873,0.7955,Yes,
