Participant_ID,Scenario_ID,Round_Number,Start_Time,End_Time,Fixation_Duration_ms,Fixation_Count,Latency_ms,Dwell_Time_ms,Saccade_Frequency,Scan_Path_Length_px,Object_ID,Object_Label,Bounding_Box_Xmin,Bounding_Box_Ymin,Bounding_Box_Xmax,Bounding_Box_Ymax,Confidence_Score,Object_Found,Robot_Alignment_Time_ms
P02,S6,4,2025-08-11T16:06:23.954706,2025-08-11T16:06:24.021908,67,1,311.8395805358887,67,0,0,60,dining table,3.4673,507.2869,1075.4611,844.3606,0.2799,Yes,
P02,S6,4,2025-08-11T16:06:24.253783,2025-08-11T16:06:24.301564,47,1,610.9170913696289,47,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:24.589075,2025-08-11T16:06:24.637860,48,2,311.8395805358887,115,0,0,60,dining table,3.4673,507.2869,1075.4611,844.3606,0.2799,Yes,
P02,S6,4,2025-08-11T16:06:25.420409,2025-08-11T16:06:25.420409,0,2,610.9170913696289,47,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:26.855334,2025-08-11T16:06:26.855334,0,3,610.9170913696289,47,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:26.888129,2025-08-11T16:06:26.888129,0,4,610.9170913696289,47,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:28.361203,2025-08-11T16:06:28.361203,0,5,610.9170913696289,47,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:28.455333,2025-08-11T16:06:28.455333,0,6,610.9170913696289,47,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:28.495870,2025-08-11T16:06:28.521775,25,7,610.9170913696289,73,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:28.565576,2025-08-11T16:06:28.565576,0,8,610.9170913696289,73,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:29.021768,2025-08-11T16:06:29.187975,166,3,311.8395805358887,282,0,0,60,dining table,3.4673,507.2869,1075.4611,844.3606,0.2799,Yes,
P02,S6,4,2025-08-11T16:06:29.223353,2025-08-11T16:06:29.321626,98,4,311.8395805358887,380,0,0,60,dining table,3.4673,507.2869,1075.4611,844.3606,0.2799,Yes,
P02,S6,4,2025-08-11T16:06:29.688290,2025-08-11T16:06:29.688290,0,9,610.9170913696289,73,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:29.720874,2025-08-11T16:06:29.720874,0,10,610.9170913696289,73,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:31.546838,2025-08-11T16:06:31.582221,35,11,610.9170913696289,109,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:31.681196,2025-08-11T16:06:31.712283,31,12,610.9170913696289,140,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:31.712283,2025-08-11T16:06:31.747432,35,13,610.9170913696289,175,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.108355,2025-08-11T16:06:32.108355,0,14,610.9170913696289,175,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.147787,2025-08-11T16:06:32.147787,0,15,610.9170913696289,175,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.180846,2025-08-11T16:06:32.180846,0,16,610.9170913696289,175,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.213884,2025-08-11T16:06:32.213884,0,17,610.9170913696289,175,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.249378,2025-08-11T16:06:32.276748,27,18,610.9170913696289,202,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.315409,2025-08-11T16:06:32.315409,0,19,610.9170913696289,202,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.346030,2025-08-11T16:06:32.346030,0,20,610.9170913696289,202,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.383216,2025-08-11T16:06:32.383216,0,21,610.9170913696289,202,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.425577,2025-08-11T16:06:32.425577,0,22,610.9170913696289,202,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.453096,2025-08-11T16:06:32.453096,0,23,610.9170913696289,202,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.482212,2025-08-11T16:06:32.482212,0,24,610.9170913696289,202,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
P02,S6,4,2025-08-11T16:06:32.515595,2025-08-11T16:06:32.515595,0,25,610.9170913696289,202,0,0,62,tv,279.7414,43.7911,869.4467,426.6837,0.5426,Yes,
