Participant_ID,Scenario_ID,Round_Number,Start_Time,End_Time,Fixation_Duration_ms,Fixation_Count,Latency_ms,Dwell_Time_ms,Saccade_Frequency,Scan_Path_Length_px,Object_ID,Object_Label,Bounding_Box_Xmin,Bounding_Box_Ymin,Bounding_Box_Xmax,Bounding_Box_Ymax,Confidence_Score,Object_Found,Robot_Alignment_Time_ms
P01,S2,1,2025-08-11T14:52:04.211700,2025-08-11T14:52:04.245121,33,1,465.01684188842773,33,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.245121,2025-08-11T14:52:04.280890,35,2,465.01684188842773,69,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.280890,2025-08-11T14:52:04.321643,40,3,465.01684188842773,109,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.321643,2025-08-11T14:52:04.321643,0,4,465.01684188842773,109,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.347968,2025-08-11T14:52:04.430898,82,5,465.01684188842773,192,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.448149,2025-08-11T14:52:04.448149,0,6,465.01684188842773,192,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.465253,2025-08-11T14:52:04.465253,0,7,465.01684188842773,192,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.481924,2025-08-11T14:52:04.515212,33,8,465.01684188842773,226,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.515212,2025-08-11T14:52:04.566071,50,9,465.01684188842773,277,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.566071,2025-08-11T14:52:04.583221,17,10,465.01684188842773,294,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.583221,2025-08-11T14:52:04.613720,30,11,465.01684188842773,324,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.613720,2025-08-11T14:52:04.665643,51,12,465.01684188842773,376,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.665643,2025-08-11T14:52:04.683202,17,13,465.01684188842773,394,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.683202,2025-08-11T14:52:04.714636,31,14,465.01684188842773,425,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.714636,2025-08-11T14:52:04.751310,36,15,465.01684188842773,462,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.751310,2025-08-11T14:52:04.781842,30,16,465.01684188842773,492,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.781842,2025-08-11T14:52:04.814039,32,17,465.01684188842773,524,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.814039,2025-08-11T14:52:04.847890,33,18,465.01684188842773,558,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.847890,2025-08-11T14:52:04.879638,31,19,465.01684188842773,590,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.879638,2025-08-11T14:52:04.913174,33,20,465.01684188842773,624,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.913174,2025-08-11T14:52:04.952680,39,21,465.01684188842773,663,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.952680,2025-08-11T14:52:04.983099,30,22,465.01684188842773,694,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:04.983099,2025-08-11T14:52:05.016467,33,23,465.01684188842773,727,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:05.016467,2025-08-11T14:52:05.050332,33,24,465.01684188842773,761,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:05.050332,2025-08-11T14:52:05.078367,28,25,465.01684188842773,789,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:05.078367,2025-08-11T14:52:05.114116,35,26,465.01684188842773,825,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:05.114116,2025-08-11T14:52:05.152903,38,27,465.01684188842773,863,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:05.152903,2025-08-11T14:52:05.181159,28,28,465.01684188842773,892,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:05.181159,2025-08-11T14:52:05.216019,34,29,465.01684188842773,926,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
P01,S2,1,2025-08-11T14:52:05.216019,2025-08-11T14:52:05.248640,32,30,465.01684188842773,959,0,0,41,cup,374.9109,642.2881,527.8427,762.9371,0.7777,Yes,
